last_name, first_name,player_id,year,woba,out_zone_swing,out_zone,in_zone_swing,in_zone,
Semien, Marcus,543760,2022,.317,355,1432,955,1344,
Springer III, George,543807,2022,.352,285,1112,823,1063,
Strange-Gordon, Dee,543829,2022,.288,42,91,74,105,
Vazquez, Christian,543877,2022,.312,260,815,543,817,
Wong, Kolten,543939,2022,.336,225,1024,658,1025,
Gregorius, Didi,544369,2022,.251,177,431,323,396,
Garcia, Leury,544725,2022,.221,202,562,447,589,
Vargas, Ildemaro,545121,2022,.302,122,397,257,397,
Grichuk, Randal,545341,2022,.315,332,1015,668,962,
Marisnick, Jake,545350,2022,.283,64,153,102,135,
Stassi, Max,545358,2022,.258,149,705,484,731,
Trout, Mike,545361,2022,.418,241,1066,673,1039,
Herrera, Odubel,546318,2022,.287,150,390,238,347,
Almora Jr., Albert,546991,2022,.279,158,433,270,398,
Harper, Bryce,547180,2022,.369,317,889,579,705,
Perez, Roberto,547379,2022,.315,38,159,85,149,
Abreu, Jose,547989,2022,.361,421,1411,870,1316,
Diaz, Elias,553869,2022,.284,252,760,496,685,
Narvaez, Omar,553882,2022,.269,169,608,422,574,
Astudillo, Willians,553902,2022,.243,43,85,56,65,
Suarez, Eugenio,553993,2022,.344,291,1352,804,1265,
Gonzalez, Erik,570481,2022,.227,27,87,69,89,
Urshela, Gio,570482,2022,.332,375,1039,696,978,
Sanchez, Yolmer,570560,2022,.166,34,106,51,79,
Schoop, Jonathan,570731,2022,.245,337,917,656,872,
Arenado, Nolan,571448,2022,.381,411,1259,716,1071,
Barnhart, Tucker,571466,2022,.253,144,568,398,606,
Davidson, Matt,571602,2022,.240,23,66,42,73,
Farmer, Kyle,571657,2022,.309,396,1090,671,1037,
Haniger, Mitch,571745,2022,.319,135,512,318,484,
Hernandez, Enrique,571771,2022,.280,215,790,495,700,
Lamb, Jake,571875,2022,.314,55,231,141,222,
Maile, Luke,571912,2022,.281,98,404,271,417,
Muncy, Max,571970,2022,.318,200,1210,740,1226,
Myers, Wil,571976,2022,.311,175,589,351,571,
Naquin, Tyler,571980,2022,.303,246,650,485,611,
Owings, Chris,572008,2022,.204,43,148,69,113,
Piscotty, Stephen,572039,2022,.258,120,308,185,246,
Pollock, AJ,572041,2022,.297,320,941,664,896,
Taylor, Michael A.,572191,2022,.297,279,889,605,828,
Thompson, Trayce,572204,2022,.370,137,588,363,550,
Voit III, Luke,572228,2022,.311,377,1234,792,1014,
Walker, Christian,572233,2022,.346,305,1318,832,1225,
Zunino, Mike,572287,2022,.219,96,259,150,223,
Carpenter, Matt,572761,2022,.472,56,338,242,383,
Dickerson, Corey,572816,2022,.303,223,547,409,536,
Ruf, Darin,573131,2022,.291,196,813,458,807,
Yastrzemski, Mike,573262,2022,.307,259,1168,749,1181,
Contreras, Willson,575929,2022,.357,311,977,602,824,
Iglesias, Jose,578428,2022,.312,373,903,529,835,
Bernard, Wynton,592144,2022,.262,24,74,68,93,
Bryant, Kris,592178,2022,.370,88,363,242,333,
Canha, Mark,592192,2022,.343,267,1097,684,1121,
Casali, Curt,592200,2022,.295,89,384,284,399,
Castellanos, Nick,592206,2022,.304,436,1101,741,965,
Drury, Brandon,592273,2022,.350,346,1148,684,1094,
Gamel, Ben,592325,2022,.308,214,904,525,809,
Goodrum, Niko,592348,2022,.146,34,106,76,98,
Judge, Aaron,592450,2022,.458,361,1576,879,1329,
Machado, Manny,592518,2022,.382,392,1278,813,1093,
Moran, Colin,592567,2022,.300,91,295,173,235,
Payton, Mark,592622,2022,.216,27,74,43,57,
Pederson, Joc,592626,2022,.373,267,902,509,783,
Realmuto, J.T.,592663,2022,.354,346,1116,729,1077,
Renfroe, Hunter,592669,2022,.347,345,1086,623,941,
Rosario, Eddie,592696,2022,.258,229,567,311,443,
Simmons, Andrelton,592743,2022,.204,52,152,94,146,
Yelich, Christian,592885,2022,.328,334,1442,853,1305,
Merrifield, Whit,593160,2022,.294,296,994,730,1023,
Bogaerts, Xander,593428,2022,.363,378,1296,764,1204,
Alberto, Hanser,593643,2022,.270,127,267,194,254,
Polanco, Jorge,593871,2022,.333,249,990,556,910,
Sano, Miguel,593934,2022,.176,32,170,97,156,
Calhoun, Kole,594777,2022,.260,302,935,600,765,
Duvall, Adam,594807,2022,.295,214,624,402,596,
Gosselin, Phil,594838,2022,.163,59,167,85,143,
Kiermaier, Kevin,595281,2022,.286,115,412,315,419,
Knapp, Andrew,595284,2022,.195,29,94,60,82,
Wallach, Chad,595453,2022,.224,19,81,61,87,
Alfaro, Jorge,595751,2022,.291,243,528,388,480,
Profar, Jurickson,595777,2022,.320,337,1419,880,1371,
Baez, Javier,595879,2022,.291,589,1239,579,853,
Cave, Jake,595909,2022,.278,114,373,246,337,
Gallagher, Cam,595956,2022,.265,23,84,62,90,
Hedges, Austin,595978,2022,.225,190,666,416,608,
Lindor, Francisco,596019,2022,.342,450,1505,902,1324,
Odor, Rougned,596059,2022,.278,290,937,601,824,
Slater, Austin,596103,2022,.344,190,717,410,609,
Story, Trevor,596115,2022,.316,279,842,506,733,
Stubbs, Garrett,596117,2022,.355,75,268,123,237,
Vogelbach, Daniel,596129,2022,.349,229,1119,447,983,
Sanchez, Gary,596142,2022,.290,282,981,546,900,
Kepler, Max,596146,2022,.298,202,859,562,797,
Quinn, Roman,596451,2022,.266,40,168,122,179,
Franco, Maikel,596748,2022,.261,270,701,490,717,
Choi, Ji Man,596847,2022,.322,198,995,570,845,
Bradley Jr., Jackie,598265,2022,.252,193,674,497,713,
La Stella, Tommy,600303,2022,.277,107,387,216,407,
Candelario, Jeimer,600869,2022,.277,313,932,601,807,
Daza, Yonathan,602074,2022,.323,282,790,493,746,
Urias, Ramon,602104,2022,.313,239,824,581,821,
Ahmed, Nick,605113,2022,.302,32,99,76,112,
Anderson, Brian,605119,2022,.293,231,797,551,746,
Barnes, Austin,605131,2022,.315,61,399,297,451,
Bell, Josh,605137,2022,.344,332,1336,804,1169,
Betts, Mookie,605141,2022,.373,274,1235,798,1193,
Caratini, Victor,605170,2022,.289,149,625,378,621,
Davis, J.D.,605204,2022,.333,187,737,575,749,
Garcia, Aramis,605244,2022,.228,70,225,164,224,
Machin, Vimael,605353,2022,.268,142,535,306,467,
Perez, Michael,605421,2022,.228,67,239,151,253,
Zimmer, Bradley,605548,2022,.203,70,211,157,228,
Castro, Harold,605612,2022,.297,348,874,543,784,
Quiroz, Esteban,606019,2022,.303,21,93,59,92,
Arcia, Orlando,606115,2022,.321,129,477,282,443,
Tapia, Raimel,606132,2022,.293,353,835,522,743,
Aquino, Aristides,606157,2022,.267,227,578,383,501,
Hernandez, Teoscar,606192,2022,.348,329,1085,688,997,
Mercedes, Yermin,606213,2022,.301,68,194,108,159,
Marte, Ketel,606466,2022,.317,316,1125,679,1034,
Haase, Eric,606992,2022,.322,264,746,443,630,
Hager, Jake,606993,2022,.291,44,144,78,116,
Nimmo, Brandon,607043,2022,.353,285,1342,932,1439,
Peterson, Jace,607054,2022,.306,163,697,418,723,
Turner, Trea,607208,2022,.350,486,1467,907,1253,
Beaty, Matt,607461,2022,.158,18,85,57,92,
Stallings, Jacob,607732,2022,.265,195,750,449,724,
Ramirez, Jose,608070,2022,.363,420,1464,849,1278,
Bregman, Alex,608324,2022,.358,239,1341,776,1180,
Gallo, Joey,608336,2022,.286,253,919,565,806,
Kelly, Carson,608348,2022,.275,172,708,449,715,
Seager, Corey,608369,2022,.331,361,1184,875,1084,
Winker, Jesse,608385,2022,.313,211,1120,755,1109,
Mazara, Nomar,608577,2022,.297,111,374,221,340,
Murphy, Tom,608596,2022,.397,26,102,55,79,
Jankowski, Travis,608671,2022,.222,27,138,74,120,
Mayfield, Jack,608686,2022,.224,41,127,82,128,
Plawecki, Kevin,608700,2022,.259,100,350,226,348,
Refsnyder, Rob,608701,2022,.381,90,357,221,375,
Reynolds, Matt,608703,2022,.293,142,557,300,509,
Meneses, Joey,608841,2022,.395,143,471,311,467,
Hernandez, Elier,609274,2022,.193,29,70,47,67,
Mondesi, Adalberto,609275,2022,.166,33,111,76,104,
Andujar, Miguel,609280,2022,.247,108,273,157,238,
Vosler, Jason,613564,2022,.349,69,220,128,199,
Cordero, Franchy,614173,2022,.304,179,582,355,509,
Reyes, Franmil,614177,2022,.280,272,957,613,896,
Torrens, Luis,620443,2022,.261,84,325,234,352,
Martin Jr., Richie,621006,2022,.240,17,71,36,59,
Schrock, Max,621011,2022,.156,23,44,30,43,
Swanson, Dansby,621020,2022,.337,362,1373,997,1378,
Newman, Kevin,621028,2022,.303,168,538,352,542,
Taylor, Chris,621035,2022,.298,220,957,769,1023,
Correa, Carlos,621043,2022,.362,339,1260,734,1159,
Phillips, Brett,621433,2022,.213,104,461,333,521,
Taylor, Tyrone,621438,2022,.314,241,746,534,776,
Buxton, Byron,621439,2022,.356,202,754,513,775,
Brinson, Lewis,621446,2022,.289,37,96,43,72,
Bolt, Skye,621450,2022,.261,69,247,159,236,
Duggar, Steven,621453,2022,.205,41,160,106,168,
Rios, Edwin,621458,2022,.338,54,170,121,177,
Ward, Taylor,621493,2022,.362,236,1147,716,1150,
Nido, Tomas,621512,2022,.265,239,568,407,499,
Bemboom, Anthony,621532,2022,.196,27,122,80,122,
Wisdom, Patrick,621550,2022,.316,294,1114,768,1089,
Wendle, Joey,621563,2022,.289,255,640,427,641,
Olson, Matt,621566,2022,.344,442,1551,991,1341,
Duffy, Matt,622110,2022,.279,114,447,313,487,
Munoz, Yairo,622168,2022,.283,40,104,83,104,
Walton, Donovan,622268,2022,.208,54,146,103,152,
Margot, Manuel,622534,2022,.308,236,725,500,672,
Camargo, Johan,622666,2022,.276,137,405,213,313,
Reyes, Victor,622682,2022,.284,293,687,426,596,
Mateo, Jorge,622761,2022,.281,376,1027,693,955,
Heineman, Tyler,623168,2022,.248,108,296,225,306,
Velazquez, Andrew,623205,2022,.239,187,638,524,682,
Bote, David,623520,2022,.325,68,243,153,251,
Ramirez, Harold,623912,2022,.327,351,836,539,742,
Santander, Anthony,623993,2022,.336,457,1406,792,1209,
Alonso, Pete,624413,2022,.366,472,1409,778,1098,
Arroyo, Christian,624414,2022,.319,218,545,381,496,
Biggio, Cavan,624415,2022,.302,101,615,416,667,
Frazier, Adam,624428,2022,.274,312,1085,756,1106,
Trevino, Jose,624431,2022,.293,261,653,368,606,
Gordon, Nick,624503,2022,.321,297,757,623,793,
McGuire, Reese,624512,2022,.297,190,499,310,468,
Nunez, Dom,624513,2022,.196,15,91,53,87,
Soler, Jorge,624585,2022,.305,176,682,411,594,
Sosa, Edmundo,624641,2022,.282,156,342,217,311,
Heredia, Guillermo,628338,2022,.246,61,184,129,163,
Hernandez, Yadiel,628450,2022,.315,212,673,459,630,
Ibanez, Andy,628451,2022,.249,60,244,157,221,
Cronenworth, Jake,630105,2022,.318,274,1266,840,1399,
Frazier, Clint,640449,2022,.305,12,84,57,84,
Meadows, Austin,640457,2022,.307,65,308,177,282,
Mercado, Oscar,640458,2022,.266,78,238,189,233,
Pinder, Chad,640461,2022,.281,215,714,545,723,
Azocar, Jose,640492,2022,.278,159,414,269,354,
Anderson, Tim,641313,2022,.323,249,599,413,545,
Bellinger, Cody,641355,2022,.284,366,1154,782,1147,
Calhoun, Willie,641432,2022,.249,20,121,66,112,
Collins, Zack,641470,2022,.245,46,244,151,233,
Crawford, J.P.,641487,2022,.306,253,1233,770,1244,
Davis, Jonathan,641505,2022,.278,43,178,113,198,
Delay, Jason,641511,2022,.243,95,303,261,350,
DeLuzio, Ben,641512,2022,.242,17,54,32,43,
Demeritte, Travis,641513,2022,.263,45,186,120,195,
Dozier, Hunter,641531,2022,.298,347,1051,634,887,
Engel, Adam,641553,2022,.256,143,509,327,483,
Fraley, Jake,641584,2022,.352,126,503,324,471,
Garver, Mitch,641598,2022,.308,100,456,299,487,
Guillorme, Luis,641645,2022,.311,136,640,421,733,
Hampson, Garrett,641658,2022,.267,121,434,272,452,
Heim, Jonah,641680,2022,.306,267,902,626,857,
Hermosillo, Michael,641684,2022,.203,59,171,91,125,
Leblanc, Charles,641779,2022,.318,100,363,210,336,
Lewis, Kyle,641786,2022,.239,45,156,80,107,
Locastro, Tim,641796,2022,.259,26,76,66,90,
Mancini III, Trey,641820,2022,.312,369,1224,770,1144,
McKinney, Billy,641856,2022,.144,30,125,78,131,
McMahon, Ryan,641857,2022,.326,313,1230,843,1329,
Neuse, Sheldon,641914,2022,.253,183,583,405,577,
O'Neill, Tyler,641933,2022,.307,213,822,525,772,
Palacios, Joshua,641943,2022,.225,37,102,78,107,
Robinson, Chuckie,642020,2022,.173,44,100,78,105,
Smith, Dominic,642086,2022,.254,79,304,183,273,
Tellez, Rowdy,642133,2022,.327,334,1237,706,1155,
Thaiss, Matt,642136,2022,.286,40,163,112,161,
Thomas, Cody,642137,2022,.264,22,60,57,65,
VanMeter, Josh,642165,2022,.251,49,357,244,447,
Wade, Tyler,642180,2022,.247,79,305,217,323,
White, Eli,642201,2022,.260,50,212,157,232,
Mejia, Francisco,642336,2022,.279,303,591,367,503,
Siri, Jose,642350,2022,.268,247,678,407,587,
Sierra, Magneuris,642423,2022,.195,66,167,124,179,
Barrera, Luis,642456,2022,.280,39,149,114,167,
Rosario, Amed,642708,2022,.311,493,1231,779,1164,
Adames, Willy,642715,2022,.325,385,1290,837,1176,
Gutierrez, Kelvin,642721,2022,.208,20,71,38,62,
Alcantara, Sergio,642727,2022,.269,123,466,280,476,
Estrada, Thairo,642731,2022,.317,324,1003,633,942,
Wynns, Austin,642851,2022,.298,105,335,201,368,
Benintendi, Andrew,643217,2022,.342,217,955,711,971,
Cooper, Garrett,643265,2022,.330,289,955,553,906,
Dubon, Mauricio,643289,2022,.248,176,461,343,472,
Jansen, Danny,643376,2022,.364,96,458,339,503,
Kemp, Tony,643393,2022,.287,300,1020,702,1027,
Kiner-Falefa, Isiah,643396,2022,.285,291,944,577,995,
McNeil, Jeff,643446,2022,.365,297,1017,813,1048,
Schwindel, Frank,643524,2022,.278,218,592,401,543,
Chang, Yu,644374,2022,.273,110,389,252,373,
Albies, Ozzie,645277,2022,.305,261,612,337,415,
Robles, Victor,645302,2022,.260,225,682,536,733,
Herrera, Jose,645444,2022,.213,53,232,147,243,
Ford, Mike,645801,2022,.280,70,339,149,284,
Devers, Rafael,646240,2022,.373,438,1209,781,1023,
Naylor, Josh,647304,2022,.331,318,967,583,801,
Toro, Abraham,647351,2022,.246,209,677,425,663,
Diaz, Aledmys,649557,2022,.301,204,619,412,555,
Urias, Luis,649966,2022,.327,230,988,623,986,
Diaz, Lewin,650331,2022,.228,128,382,210,350,
Arraez, Luis,650333,2022,.350,303,1257,731,1156,
Palacios, Jermaine,650339,2022,.184,62,156,115,147,
Jimenez, Eloy,650391,2022,.370,209,650,378,527,
Torres, Gleyber,650402,2022,.328,312,1127,790,1098,
Castro, Willi,650489,2022,.285,291,731,547,709,
Diaz, Yandy,650490,2022,.366,214,1093,677,1064,
De La Cruz, Bryan,650559,2022,.313,235,755,447,632,
Viloria, Meibrys,650619,2022,.256,29,172,101,175,
Rengifo, Luis,650859,2022,.314,323,925,690,893,
Pinto, Rene,650907,2022,.249,60,162,122,163,
Adams, Riley,656180,2022,.249,111,326,168,286,
Allen, Greg,656185,2022,.242,64,270,181,261,
Bouchard, Sean,656248,2022,.417,43,217,115,201,
Chapman, Matt,656305,2022,.331,253,1318,847,1319,
Chavis, Michael,656308,2022,.282,301,769,579,755,
Fairchild, Stuart,656413,2022,.350,36,200,168,223,
Garrett, Stone,656448,2022,.360,56,155,121,157,
Guthrie, Dalton,656495,2022,.437,16,68,33,52,
Haseley, Adam,656514,2022,.270,20,55,28,37,
Hill, Derek,656537,2022,.249,67,179,102,153,
Hilliard, Sam,656541,2022,.251,87,433,295,437,
Hoskins, Rhys,656555,2022,.345,337,1455,876,1442,
Joe, Connor,656582,2022,.314,202,932,566,968,
Luplow, Jordan,656669,2022,.281,124,510,358,496,
Matijevic, J.J.,656695,2022,.258,54,147,88,127,
McKinstry, Zach,656716,2022,.280,116,409,253,382,
Mullins II, Cedric,656775,2022,.315,354,1184,909,1276,
O'Hearn, Ryan,656811,2022,.272,82,270,188,277,
Padlo, Kevin,656821,2022,.135,25,70,44,62,
Rivera, Emmanuel,656896,2022,.306,188,670,475,654,
Schwarber, Kyle,656941,2022,.355,321,1481,847,1397,
Smith, Pavin,656976,2022,.294,138,572,300,537,
Thomas, Lane,657041,2022,.308,281,1077,692,1127,
Tucker, Cole,657061,2022,.172,36,138,92,140,
Verdugo, Alex,657077,2022,.319,297,1194,830,1296,
Wong, Connor,657136,2022,.263,39,115,69,106,
Alvarez, Eddy,657193,2022,.136,19,49,36,50,
DeJong, Paul,657557,2022,.241,139,499,338,478,
Laureano, Ramon,657656,2022,.294,220,763,482,751,
Papierski, Michael,657709,2022,.197,58,195,120,214,
Sheets, Gavin,657757,2022,.308,296,891,515,808,
Olivares, Edward,658668,2022,.326,118,354,235,335,
Moncada, Yoan,660162,2022,.275,242,862,569,862,
Ohtani, Shohei,660271,2022,.370,377,1329,877,1217,
Tsutsugo, Yoshi,660294,2022,.221,116,455,263,406,
Arauz, Jonathan,660620,2022,.157,19,69,52,91,
Hernandez, Yonny,660634,2022,.121,12,52,42,65,
Castillo, Diego,660636,2022,.272,175,576,327,573,
Brujan, Vidal,660644,2022,.220,103,323,206,289,
Garcia, Dermis,660650,2022,.285,86,293,188,242,
Acuna Jr., Ronald,660670,2022,.335,274,1127,761,1035,
Ruiz, Keibert,660688,2022,.299,251,800,532,738,
Montero, Elehuris,660707,2022,.303,126,351,226,323,
Gonzalez, Oscar,660757,2022,.339,356,764,479,645,
Yepez, Juan,660766,2022,.319,201,542,363,493,
Sanchez, Jesus,660821,2022,.298,252,771,413,620,
Park, Hoy,660829,2022,.282,24,122,68,115,
Contreras, William,661388,2022,.370,239,829,450,717,
Serven, Brian,661531,2022,.263,149,405,285,391,
Varsho, Daulton,662139,2022,.323,340,1114,834,1207,
Nootbaar, Lars,663457,2022,.342,151,718,393,671,
Nevin, Tyler,663527,2022,.261,97,409,265,384,
Hoerner, Nico,663538,2022,.320,311,919,578,888,
Riley, Austin,663586,2022,.377,419,1390,942,1251,
Madrigal, Nick,663611,2022,.267,119,418,259,434,
Larnach, Trevor,663616,2022,.309,95,378,206,346,
Mountcastle, Ryan,663624,2022,.316,490,1298,824,1042,
McKenna, Ryan,663630,2022,.279,78,271,235,325,
Hayes, Ke'Bryan,663647,2022,.294,317,1170,647,1057,
Tucker, Kyle,663656,2022,.348,300,1148,893,1114,
Cameron, Daz,663662,2022,.280,37,134,90,132,
India, Jonathan,663697,2022,.314,203,828,510,897,
Bart, Joey,663698,2022,.294,180,581,368,580,
Raleigh, Cal,663728,2022,.330,275,883,589,759,
Fortes, Nick,663743,2022,.308,109,431,271,419,
Grisham, Trent,663757,2022,.280,226,1090,633,1129,
Vierling, Matt,663837,2022,.285,192,679,434,725,
Rivas III, Alfonso,663845,2022,.285,138,613,369,595,
Gonzalez, Romy,663853,2022,.264,67,188,144,205,
Stephenson, Tyler,663886,2022,.370,92,366,227,366,
Williams, Luke,663897,2022,.265,80,267,194,273,
Rodgers, Brendan,663898,2022,.321,291,1068,753,1044,
Plummer, Nick,663911,2022,.248,15,43,32,53,
Lowe, Nathaniel,663993,2022,.368,358,1227,961,1298,
Happ, Ian,664023,2022,.339,343,1290,904,1259,
Mathias, Mark,664029,2022,.353,49,210,110,194,
France, Ty,664034,2022,.337,374,1174,786,1037,
Lowe, Brandon,664040,2022,.306,154,515,381,489,
Davis, Jaylin,664041,2022,.352,14,68,40,60,
Bader, Harrison,664056,2022,.286,225,653,345,534,
Fletcher, David,664058,2022,.275,102,314,251,416,
Haggerty, Sam,664059,2022,.320,103,374,259,361,
Moore, Dylan,664238,2022,.338,108,576,330,557,
Garlick, Kyle,664247,2022,.311,103,307,190,295,
Florial, Estevan,664314,2022,.155,18,70,51,70,
Lopez, Alejo,664670,2022,.286,84,288,205,283,
Straw, Myles,664702,2022,.257,211,1075,743,1283,
Isbel, Kyle,664728,2022,.265,154,547,343,527,
Higgins, P.J.,664731,2022,.306,121,470,266,430,
Bohm, Alec,664761,2022,.310,371,1182,806,1119,
Wade Jr., LaMonte,664774,2022,.298,121,511,323,481,
Mazeika, Patrick,664850,2022,.222,51,147,90,137,
Zavala, Seby,664874,2022,.323,145,457,323,418,
Mendick, Danny,664901,2022,.344,40,207,138,215,
Brown, Seth,664913,2022,.323,336,1156,726,1042,
McCarthy, Jake,664983,2022,.337,180,606,491,657,
Clemens, Kody,665019,2022,.220,82,246,188,263,
Walsh, Jared,665120,2022,.278,257,835,601,911,
Maton, Nick,665155,2022,.364,62,200,116,165,
Pena, Jeremy,665161,2022,.309,406,1073,701,931,
Celestino, Gilberto,665482,2022,.280,146,669,470,715,
Guerrero Jr., Vladimir,665489,2022,.351,420,1377,871,1219,
Pache, Cristian,665506,2022,.207,125,457,339,461,
Fox, Lucius,665650,2022,.094,18,54,37,55,
Soto, Juan,665742,2022,.376,254,1474,727,1291,
Taveras, Leody,665750,2022,.297,210,662,417,612,
Cabrera, Oswaldo,665828,2022,.322,128,378,247,338,
Cruz, Oneil,665833,2022,.320,246,807,345,652,
Rivero, Sebastian ,665861,2022,.175,18,58,36,52,
Chisholm Jr., Jazz,665862,2022,.365,129,478,319,472,
Ruiz, Esteury,665923,2022,.197,25,63,50,70,
Gimenez, Andres,665926,2022,.364,415,1082,682,962,
Aranda, Jonathan,666018,2022,.264,43,170,104,164,
Jones, Nolan,666134,2022,.297,46,194,128,205,
Kirilloff, Alex,666135,2022,.286,95,314,214,300,
Lowe, Josh,666139,2022,.276,107,421,286,430,
Lux, Gavin,666158,2022,.328,224,945,562,899,
Moniak, Mickey,666160,2022,.223,102,225,138,187,
Adell, Jo,666176,2022,.278,208,600,402,575,
Beer, Seth,666179,2022,.239,64,240,159,229,
Benson, Will,666181,2022,.212,26,109,72,120,
Bichette, Bo,666182,2022,.347,454,1289,957,1233,
Carlson, Dylan,666185,2022,.306,245,987,662,977,
Trammell, Taylor,666211,2022,.300,57,217,148,213,
Encarnacion, Jerar,666464,2022,.236,54,167,131,172,
Morel, Christopher,666624,2022,.322,235,821,581,809,
Castro, Rodolfo,666801,2022,.314,145,527,352,520,
Dalbec, Bobby,666915,2022,.287,228,784,458,691,
Aguilar, Ryan,666922,2022,.197,19,51,39,50,
Garcia, Adolis,666969,2022,.324,523,1402,834,1135,
Gurriel Jr., Lourdes,666971,2022,.327,278,940,624,912,
Rooker Jr., Brent,667670,2022,.186,22,70,50,72,
Arozarena, Randy,668227,2022,.336,424,1370,741,1157,
Pratto, Nick,668472,2022,.287,104,397,254,390,
Barrera, Tres,668663,2022,.187,37,94,67,100,
Bleday, JJ,668709,2022,.266,130,535,351,494,
Steer, Spencer,668715,2022,.287,54,218,125,210,
Henry, Payton,668721,2022,.241,14,63,46,70,
Baddoo, Akil,668731,2022,.256,133,495,298,421,
Mitchell, Cal,668751,2022,.281,138,428,291,422,
Knizner, Andrew,668800,2022,.275,186,565,352,538,
Reynolds, Bryan,668804,2022,.349,394,1252,767,1051,
Capel, Conner,668843,2022,.371,30,117,79,125,
Vientos, Mark,668901,2022,.252,24,95,67,88,
Lewis, Royce,668904,2022,.370,18,66,56,75,
Rutschman, Adley,668939,2022,.354,251,1087,563,922,
Rojas, Josh,668942,2022,.326,204,1025,630,1008,
Kreidler, Ryan,668952,2022,.218,46,177,128,177,
Mitchell, Garrett,669003,2022,.365,29,129,117,171,
Melendez Jr., MJ,669004,2022,.310,270,1122,709,1074,
Marsh, Brandon,669016,2022,.296,293,921,573,886,
Downs, Jeter,669023,2022,.184,36,88,60,86,
Stowers, Kyle,669065,2022,.316,63,182,141,186,
Huff, Sam,669087,2022,.296,95,274,172,227,
Langeliers, Shea,669127,2022,.296,104,294,212,289,
Campusano, Luis,669134,2022,.257,44,87,57,74,
Murphy, Sean,669221,2022,.331,365,1239,805,1133,
Senzel, Nick,669222,2022,.272,206,743,489,717,
Edman, Tommy,669242,2022,.318,364,1189,729,1139,
Solak, Nick,669256,2022,.291,39,168,112,189,
Smith, Will,669257,2022,.349,251,1181,759,1192,
Suwinski, Jack,669261,2022,.311,189,770,490,802,
Espinal, Santiago,669289,2022,.305,248,967,634,945,
Miranda, Jose,669304,2022,.329,312,955,621,857,
Thompson, Bubba,669352,2022,.274,124,323,256,324,
Gorman, Nolan,669357,2022,.316,223,716,450,601,
Hiura, Keston,669374,2022,.334,172,593,389,553,
Burger, Jake,669394,2022,.327,133,363,234,319,
Allen, Nick,669397,2022,.245,186,576,426,578,
Hummel, Cooper,669450,2022,.262,74,396,261,423,
Smith, Josh H.,669701,2022,.262,111,527,320,521,
Hays, Austin,669720,2022,.314,396,1093,649,958,
Hall, Darick,669742,2022,.343,88,270,197,273,
Call, Alex,669743,2022,.332,73,280,181,290,
Toglia, Michael,669911,2022,.285,65,231,163,247,
Lopez, Nicky,670032,2022,.251,262,873,603,889,
Raley, Luke,670042,2022,.271,40,142,103,140,
Wallner, Matt,670242,2022,.311,34,141,79,116,
Stevenson, Cal,670276,2022,.224,29,146,85,148,
Rojas, Jose,670351,2022,.134,43,103,88,125,
Alvarez, Yordan,670541,2022,.427,294,1186,643,1009,
Paredes, Isaac,670623,2022,.323,172,840,472,777,
Brosseau, Mike,670712,2022,.338,97,348,225,338,
Walls, Taylor,670764,2022,.252,182,917,630,971,
Gonzalez, Luis,670768,2022,.299,189,728,506,744,
Friedl Jr., TJ,670770,2022,.323,120,500,313,496,
Soto, Livan,670869,2022,.424,27,106,86,117,
Kennedy, Buddy,671083,2022,.271,31,170,118,193,
Casas, Triston,671213,2022,.344,38,218,118,194,
Waters, Drew,671221,2022,.347,58,224,146,209,
Garcia, Luis,671277,2022,.303,283,694,425,629,
Freeman, Tyler,671289,2022,.274,62,184,111,157,
Harris II, Michael,671739,2022,.368,339,869,528,786,
Kelenic, Jarred,672284,2022,.238,95,337,244,362,
Arias, Gabriel,672356,2022,.294,30,121,67,110,
Kirk, Alejandro,672386,2022,.347,264,1131,637,1069,
Diaz, Jordan,672478,2022,.275,20,65,83,97,
Moreno, Gabriel,672515,2022,.326,36,117,91,148,
Perdomo, Geraldo,672695,2022,.253,212,988,639,1073,
Peraza, Oswald,672724,2022,.371,18,79,61,81,
Marcano, Tucupita,672779,2022,.249,81,316,229,356,
Sosa, Lenyn,672820,2022,.161,32,63,50,73,
Robert Jr., Luis,673357,2022,.324,319,739,510,610,
Kim, Ha-Seong,673490,2022,.313,282,1133,739,1223,
Suzuki, Seiya,673548,2022,.334,197,925,529,931,
Jung, Josh,673962,2022,.280,73,213,112,181,
Smith, Kevin,675656,2022,.226,99,281,200,283,
Velazquez, Nelson,676369,2022,.291,99,420,279,376,
Clement, Ernie,676391,2022,.209,106,304,206,325,
Burleson, Alec,676475,2022,.245,30,105,67,85,
Barrero, Jose,676480,2022,.183,143,356,235,309,
Contreras, Mark,676628,2022,.189,41,104,97,116,
Madris, Bligh,676632,2022,.231,60,241,168,251,
Reks, Zach,676646,2022,.245,21,54,43,60,
Meyers, Jake,676694,2022,.258,100,329,201,306,
Trejo, Alan,676701,2022,.321,89,244,170,249,
McCormick, Chas,676801,2022,.326,249,842,517,742,
MacKinnon, David,676950,2022,.181,38,128,74,124,
Franco, Wander,677551,2022,.323,186,617,438,599,
Rodriguez, Julio,677594,2022,.366,383,1144,663,940,
Duran, Ezequiel,677649,2022,.282,156,398,284,392,
Thomas, Alek,677950,2022,.272,239,715,490,768,
Witt Jr., Bobby,677951,2022,.311,421,1212,788,1120,
Groshans, Jordan,677954,2022,.278,32,129,85,134,
Bae, Ji Hwan,678225,2022,.370,11,57,48,63,
